  -2.1823026614692544e+01	  -2.1680387563188138e+01	  -2.2323429369251095e+01	  -2.3845093874348006e+01	  -2.2529706405984150e+01	  -2.2689245341062982e+01	  -2.2094719884406047e+01	  -2.2342601098685826e+01	  -2.2786523665811536e+01	  -2.3128576645358081e+01	  -2.2766619731122674e+01	  -2.1622145893044820e+01	  -2.3372603748855386e+01	  -2.3330273974931764e+01	  -2.1760158402631735e+01	  -2.1971509935275620e+01	  -2.1834863747480682e+01	  -2.3206001794605662e+01	  -2.5516981607773520e+01	  -2.6409990520322797e+01	  -2.6030634264981849e+01	  -2.4128959436391494e+01	  -2.2413847547525403e+01	  -2.3779787711913418e+01	  -2.0147691051845069e+01	  -2.6598738367029785e+01	  -2.6089899261883740e+01	  -2.7334094116013361e+01	  -2.0664453591399845e+01	  -2.0733818587236986e+01	  -2.6836946429179203e+01	  -2.4523190496494671e+01	  -2.5231860775693580e+01	  -2.1810948177932314e+01	  -2.5186686404635370e+01	  -2.6843094798118884e+01	  -2.7323554586804729e+01	  -2.5455084476944833e+01	  -2.2587020825568217e+01	  -2.3266449169057889e+01	  -2.0501559183718900e+01	  -2.1365975892201902e+01	  -2.2240369016857091e+01	  -2.1491333761561787e+01	  -2.1227493995254591e+01	  -2.2287136341400146e+01	  -2.1296539619206026e+01	  -2.2206811896307464e+01	  -2.2332010564786732e+01	  -2.1318901841204450e+01	
   2.3860890406414856e-01	   1.8340439386853596e-01	   2.4310805051410109e-01	   5.4418326313437637e-01	   7.0815550996930365e-01	   5.7593059549661529e-01	   6.1590273978501053e-01	   8.9250958439378025e-01	   4.4201619305768386e-01	  -4.9923156026595761e-01	  -5.7236210618650460e-02	   3.5099925396624349e-01	   1.7898869954470575e-01	   3.6645436977699092e-01	   3.4360188784597112e-01	  -7.6532203623098738e-01	   4.3895156397404317e-01	   3.5455147868911979e-01	   2.8476744627286887e-01	   4.2501600723235716e-01	   2.9854922106925419e-01	   4.9614508262059137e-01	   8.9154463305926204e-02	   4.1671032547334941e-01	   7.1325833037917197e-01	  -3.0402811595086349e-01	  -3.7122652128706313e-01	  -1.8951447429694149e-01	   3.3641487658718028e-01	   3.2254219059069961e-01	   5.7428731499039952e-02	   4.3206704323565570e-01	   6.2597291092076557e-01	   4.8488234435213690e-01	   1.0374440184660452e-01	   1.0656435031718392e-02	  -7.2813978464477749e-02	   3.6265389473781040e-01	  -2.9149868213575703e-01	  -3.0037829665851068e-01	   1.6266233520625664e-01	   5.5315424344777354e-02	   2.2791242563188138e-01	   2.3676090623054279e-02	  -3.6119394674120170e-01	   2.0356131958211310e-01	  -1.7414069192351225e-01	  -4.9911604284805317e-02	  -1.4677884484172338e-01	   2.2490484752395120e-02	
  -2.0162675667804146e+00	  -1.7860126453152987e+00	  -1.5553951781325297e+00	  -9.1465144797982889e-01	  -1.5538599802791202e+00	  -1.3741371088498542e+00	  -1.4714507118625495e+00	  -1.3449401643451713e+00	  -1.6717818078147690e+00	  -1.6007856184097673e+00	  -2.0512379284351523e+00	  -2.1392550872455107e+00	  -1.5024586514805713e+00	  -1.4549775407094816e+00	  -2.0247462715448208e+00	  -1.9302622905350428e+00	  -1.7322311198112372e+00	  -1.3048180765801725e+00	  -1.8264861211513417e+00	  -7.6546708615546788e-01	  -1.8486036314343979e+00	  -1.9324220228432794e+00	  -1.6888007455020255e+00	  -2.1731263785432091e+00	  -1.8503552062024344e+00	  -1.7187978847413079e+00	  -2.2757816183809232e+00	  -1.5766571248426469e+00	  -2.0109360572455057e+00	  -2.1136542845641419e+00	  -2.1268067463407494e+00	  -2.0641386686639223e+00	  -1.9823417120007230e+00	  -1.5564632824061273e+00	  -1.7469565403872658e+00	  -2.0677636975762130e+00	  -1.9815924143669224e+00	  -2.3169909238242448e+00	  -1.6570388580038433e+00	  -1.0125628100324842e+00	  -2.0452405984150173e+00	  -1.5514727110834339e+00	  -1.9225737276022954e+00	  -2.2560253141539786e+00	  -1.8997509591658139e+00	  -2.3228738771580666e+00	  -1.8714676272100998e+00	  -1.6299494901303213e+00	  -1.8135925493626979e+00	  -1.5409939731709348e+00	
  -6.0815309535731454e-01	  -9.9307683006852565e-01	  -6.1579836133720922e-01	  -2.8813119456110103e-01	  -3.3140837667234013e-01	  -1.7323987456480183e-01	  -3.4699722891293631e-02	  -2.1409876952576085e-01	  -2.5192203633477456e-01	  -2.4293075349982551e-01	  -3.2825120094833482e-01	  -6.6062239721608529e-01	  -5.9488300804807848e-01	  -5.6142935514224712e-01	  -4.3754607435277693e-01	  -6.2914476024016031e-01	   2.0332177403396404e-01	   2.9214416674111777e-02	  -5.5830016320069187e-01	  -5.9639335151615291e-01	  -7.3623556899586984e-01	  -5.7431989818044160e-01	  -4.5722996948644556e-01	  -5.2904085158040615e-01	  -6.1200088060799607e-01	  -5.0663627168417791e-01	  -9.4934425349236229e-01	  -6.8456143714892315e-01	  -3.2719791452234231e-01	  -2.8355454058017637e-01	  -5.2621534152010918e-01	   3.0455242190276174e-02	  -1.2091310781242347e-01	  -3.6547970858297674e-01	  -3.1206873372219740e-01	  -5.2930080796696721e-01	  -5.1164903644653992e-01	  -6.6259206140784532e-01	  -5.8576166121808215e-01	  -4.9096061267579016e-01	  -5.0316287048295094e-01	  -6.3586197890592933e-01	  -5.7917551276707047e-01	  -6.3279274872240610e-01	  -2.9091036917883495e-01	  -9.1446978428694192e-01	  -3.8911926163834615e-01	  -3.3881425923221486e-01	  -5.5638452481018641e-01	  -2.8908203111394720e-01	
  -2.6521766317125495e-01	  -5.1070889499940775e-01	  -3.6780367814342474e-01	  -2.6475714655920751e-01	  -2.1250738078496162e-01	  -1.9074811544992762e-01	  -1.9470995196514287e-01	  -2.1312936340521871e-01	  -3.1497593470921026e-01	  -2.8378840108446746e-01	  -2.8518441379656706e-01	  -2.2618454159811621e-01	  -1.6830364659623498e-01	  -1.3174118831746429e-01	  -2.6597476648772739e-01	  -3.0242736895789318e-01	  -7.7607586911374052e-02	  -1.9266663736597725e-01	   4.6168805942608540e-02	  -3.9863163487420983e-01	  -1.2694417366146804e-01	  -2.4006069920873013e-01	  -2.6830157547614664e-01	  -1.2002717279791611e-01	   8.7634884869557880e-02	  -2.7887320426126661e-01	  -7.7129698606890770e-02	  -3.0176982882715297e-01	   1.4466392279856291e-01	   1.9253259391048538e-01	   2.9288145204354948e-01	   1.7903360399460957e-01	   1.4566069862468434e-01	   7.7683742914407661e-02	  -2.9377470185810017e-01	  -1.7133519047145102e-01	  -9.3460575548213798e-02	  -1.5341504091640287e-01	   9.1145783165287611e-02	  -1.2674103268869436e-01	  -2.2718710501538106e-01	  -3.2853514994109428e-01	   2.7882109541404833e-02	   3.8070316100226806e-02	   1.9775711522450157e-02	  -5.0713706288892685e-02	  -6.7760931626748871e-02	  -1.4955639747597704e-01	  -3.2621485553266827e-01	  -2.0229396167991881e-01	
  -3.6720341094334336e-01	  -5.2645048703198706e-03	  -9.5141324654375539e-02	  -1.6358025657743089e-01	  -2.1359537681297042e-01	  -2.8046767443376069e-01	  -3.6489481409946345e-01	  -2.4911208241764024e-01	  -3.0638925773674919e-01	  -2.2060213019797448e-01	  -2.4598084342516260e-01	  -3.8455987551225773e-01	  -1.1185809264723019e-01	  -7.6792625681067483e-03	  -1.0728551641587371e-01	  -2.0152304266951623e-01	  -1.8222371267531734e-01	  -2.3550361436975101e-01	  -2.0571788093732893e-01	  -1.7584372887180269e-01	  -2.0492430391535175e-02	  -1.1101956595561212e-01	  -2.5654866076752542e-01	  -3.2754761514821373e-02	   3.2111017667197544e-01	   1.0896178724002382e-01	   3.2078000633792303e-01	   1.0385138826247009e-01	   4.9555082711001452e-01	   4.7322552049861377e-01	   1.4993056713454378e-01	  -4.9922659012799020e-02	  -1.6497183169508081e-01	   2.2527537569677455e-01	   1.9933928134180812e-02	   1.1506041092631929e-01	   8.7157639943782048e-02	   1.5952428992991954e-01	   3.7293547694110384e-02	  -9.8593465781421738e-02	   5.9488464898370737e-02	   1.2588563070377973e-01	   1.3481839329146809e-02	  -6.3032392092688639e-03	   2.2318144441302099e-01	   8.9945235297328410e-02	   1.1664639320821363e-01	   5.3262556690121865e-02	   6.0468635160051971e-02	  -1.3969643394395026e-01	
  -3.1314780637367401e-01	  -1.2135057919964461e-01	  -2.3743189857792946e-01	  -8.1557260766247489e-02	   6.2796336482242197e-03	  -2.6678385781132179e-02	  -1.2990973446451795e-01	  -1.9597851851693746e-01	  -1.0067657505974563e-01	  -9.0821016763544024e-02	  -1.1865497527936576e-01	  -4.0620415163857565e-01	  -1.9320814230102315e-01	  -4.4544042134604617e-01	  -3.0556712261218583e-01	  -2.3984691585350643e-01	  -2.5206272180395617e-01	  -1.7627892098821024e-01	  -4.1734707116616321e-01	  -4.2673149036256969e-01	  -5.2197181853602240e-02	  -3.9126675469055572e-01	  -3.4108913215396280e-01	  -4.0795344339684708e-01	  -2.0086120286251907e-01	  -2.2291150995500691e-01	   9.9817364222095348e-02	   7.8427474233229724e-02	  -1.1337354976207571e-01	  -1.2330712612087193e-01	   2.2009568233676682e-01	  -3.2385412915802902e-01	  -2.8617869260622159e-01	  -3.3379846596623922e-02	  -1.5685097614037435e-01	   1.8039995027227229e-01	   1.1089456881843014e-01	  -1.5195951368242760e-01	  -2.4566350755987859e-01	  -2.8087183360515694e-01	   7.0258364582473545e-02	  -1.2555062183978849e-01	  -2.6625879721208062e-01	  -2.9521990777523061e-01	  -1.0007832975466499e-01	  -1.9368315735905631e-01	  -1.1665356962856981e-01	  -1.6373706303786345e-02	   1.5114319427944148e-01	  -3.4372567846673935e-01	
  -2.6378748090772070e-01	  -1.9553905183874362e-01	  -2.1125248735366461e-01	   3.1349913872822877e-02	   7.5988759293822136e-02	   7.5839743073605165e-02	  -3.6905949287301017e-02	  -9.2393491621231991e-02	  -1.2878158694647904e-01	  -2.9579827536511383e-02	  -6.7036691731942502e-02	  -2.5700258930151310e-01	  -4.1291551873129204e-02	  -3.5035313293240666e-01	  -1.3215086420066141e-01	  -3.1158185544165155e-04	  -1.8553571675198141e-01	  -1.5284205344087845e-01	  -8.6001154803359112e-02	  -3.6193363378212461e-02	  -1.6545737250357604e-02	  -1.2031998223564089e-01	  -2.9684281848564442e-01	  -3.6653073179875478e-03	  -4.1837743842981895e-01	   8.4570730439011740e-02	   2.5574075649980532e-01	   2.6239049005275877e-01	  -2.4960220356990692e-01	  -2.7056376846019370e-01	   9.5182831534647693e-03	  -6.0598202350305448e-02	  -7.7760582311623985e-02	  -2.1090117276007683e-01	   1.9992909464637429e-01	   1.8440055077349174e-01	   9.8773225364285830e-02	  -2.3865244191571464e-01	  -9.4388851595187562e-02	  -1.4626816133029494e-02	   2.5004906772974944e-01	  -2.8754394295422248e-01	  -1.2640763404831065e-01	  -1.6159550535670403e-01	  -3.3746864567552465e-01	  -1.2171984887499326e-01	  -2.8376145806021691e-01	  -2.4722009987304891e-01	  -6.4991711597213467e-02	  -2.8059200358394465e-01	
  -3.0935541945415418e-01	  -1.5509910745252228e-01	  -7.3773440981794669e-02	  -2.9374517060728030e-02	   4.2138152685819143e-02	   1.6078845192689890e-02	  -8.8795788187707059e-02	  -1.1639062240166055e-01	  -2.8167479726453382e-01	  -1.5002326428944474e-01	  -1.2064372464273043e-01	  -2.8850208516233233e-01	  -8.9752539810805318e-02	  -1.2706409540965297e-01	  -2.2803821691566712e-02	   8.1431092553918300e-03	  -4.4300350057200499e-01	  -2.5425413671179381e-01	   1.1255578525388688e-01	   1.0808442328166368e-01	  -1.1449436985091642e-03	  -4.5568848128526962e-02	  -3.0000438028714438e-01	   1.3896061412987101e-02	  -8.5108719991426857e-02	  -4.8303039241471099e-02	  -1.6501934402333746e-01	  -1.6601516137130909e-01	  -2.9136175389209290e-01	  -2.9870559385816575e-01	  -1.6966970044938198e-01	  -2.1351318320249793e-01	  -3.1396721893980228e-01	  -1.8705423098332696e-01	  -2.2674826208019316e-01	  -5.3098942893805443e-02	  -2.0247102289550098e-01	  -2.5865479961885246e-01	  -2.8148972726371735e-01	   2.4509370089922447e-03	   1.3471241158429434e-01	  -1.7904832705684343e-01	  -5.5834382415718602e-03	  -5.6474483394451894e-02	  -2.0420946068772994e-01	  -3.7588973633575990e-03	  -2.2678877410484630e-01	  -2.4756021084279917e-01	  -3.2880081884614493e-01	  -9.0878812309683768e-02	
  -2.9349385057062038e-01	  -1.2706136107727792e-01	  -2.4722968742005966e-01	  -1.3253013020696081e-01	  -1.5201810902009322e-01	  -1.2693359844398000e-01	  -1.2449371176715403e-01	  -8.9165369455330268e-02	  -1.7846222631893738e-01	  -3.3295034297607001e-01	  -1.7902676231839418e-01	  -2.7384132372702286e-01	  -3.0094423420556987e-01	  -1.4036940879299989e-01	  -2.0198520589807231e-01	   7.0941989226681365e-02	  -4.0386423956138943e-02	  -5.7190445292584061e-02	   1.8876015422801280e-02	   1.0311147325452968e-01	  -3.0067676535894261e-01	   1.3061009739815282e-01	  -2.8811693062556232e-01	   2.9872302121014675e-03	  -3.4372563954557567e-02	  -3.7071143616808910e-01	  -3.0876908594674574e-01	  -2.3842977455295639e-01	  -9.4396135009985435e-02	  -7.1921805195606467e-02	  -2.0660347904668103e-01	  -2.7776881811376236e-01	  -1.2357053338911755e-01	  -1.3920166661032604e-01	  -2.5299831936025713e-01	  -3.5810310044725630e-01	  -3.4929216196454949e-01	  -4.5633516867758968e-02	  -1.4376012649260048e-01	  -1.4280974733253596e-01	  -1.9416076393450887e-01	  -1.4071154139298842e-01	   3.2700833786724511e-02	  -1.1076699118749206e-02	  -1.8066690450800432e-01	  -1.5297511783041470e-01	  -1.9846602534418484e-01	  -2.0186805739632049e-01	   3.0632961992445414e-02	  -8.0042021501460156e-02	
