  -2.4520475105530803e+01	  -2.3189535670568940e+01	  -2.4265974280304352e+01	  -2.3445885569082641e+01	  -2.5285906086028874e+01	  -2.4272944481693536e+01	  -2.2661747020827665e+01	  -2.2645158261170209e+01	  -2.4565619495669250e+01	  -2.5443974388572379e+01	  -2.5061221891104228e+01	  -2.5038098946008322e+01	  -2.3575823598851201e+01	  -2.2845757546326244e+01	  -2.3630289251966712e+01	  -2.4885687099953770e+01	  -2.5032724149205411e+01	  -2.4451530578558270e+01	  -2.3520372412074973e+01	  -2.4628115026619390e+01	  -2.3121574137656953e+01	  -2.3546572890034106e+01	  -2.5051445226724788e+01	  -2.4624251522921124e+01	  -2.4989003399657157e+01	  -2.4722326675931484e+01	  -2.3972807432821263e+01	  -2.2979524417920633e+01	  -2.4587841327434568e+01	  -2.2425404476874750e+01	  -2.4827819929657203e+01	  -2.3619095346088944e+01	  -2.2933241444985768e+01	  -2.3540857152084307e+01	  -2.3336762637037975e+01	  -2.3879582421846258e+01	  -2.4756978878320336e+01	  -2.4726193055908436e+01	  -2.4538943341222705e+01	  -2.2681029678415669e+01	  -2.4768844283619149e+01	  -2.3171802617024664e+01	  -2.4474920813222269e+01	  -2.3680495023804745e+01	  -2.3916776159255939e+01	  -2.3525120920829746e+01	  -2.4677962962225596e+01	  -2.4983316564476297e+01	  -2.4645621397439538e+01	  -2.4239833249528658e+01	  -2.3780847501632397e+01	  -2.3698467242693578e+01	  -2.3109871791397698e+01	
  -1.4446211431030959e-01	   1.8916000881167791e-01	   1.4538142987101033e-01	  -1.6223211582378871e-01	   1.5074468663167802e-03	  -2.9070354467082293e-02	   8.3264471728762307e-02	   3.1965871917257327e-01	  -3.5340010689308143e-01	  -5.6482237724749185e-01	  -2.5993074808388383e-01	  -1.3067119603502039e-01	  -2.9150112577606385e-01	  -3.4621793260860290e-02	   1.1035079648089244e-01	  -1.5572193575136598e-01	  -2.6331150432091055e-01	   1.5860077398569097e-01	   1.1147969717868766e-01	  -1.3174094898086375e-01	  -3.5692900030071389e-01	   3.6274331072993127e-01	  -3.3632200550336921e-01	  -4.5620854092749706e-02	  -2.1249693300386721e-01	  -2.6682677382958153e-01	   2.4723996642839352e-01	   7.0996901751149144e-02	  -1.8446865418569081e-01	   4.9532690559890891e-01	  -2.3967547279743087e-01	   3.0995393862355725e-01	   1.9248444003889012e-01	   3.1641793942121688e-01	  -3.9334483062049209e-02	  -8.1580698188461840e-03	  -1.8629736675076286e-01	  -2.4420250314589337e-01	   3.6825352398994413e-02	   1.8241928471987026e-01	  -6.3467329091384828e-01	  -2.4779533564200904e-02	   1.3062048118454775e-01	   1.7620755488419457e-01	   2.5556831180313699e-01	  -1.2132509648441979e-01	  -3.2524529091147525e-01	  -4.1320094453932693e-01	  -2.9925455544104962e-01	   9.9083792607448720e-03	   5.6856021552889074e-02	  -3.4954411208493691e-01	  -1.7601672501965834e-01	
  -1.6046007647758345e+00	  -2.0520935991360201e+00	  -1.5101725325322466e+00	  -1.9116329396126430e+00	  -9.4167922702047169e-01	  -1.5442845611074651e+00	  -1.8890166034536489e+00	  -1.9009334288832582e+00	  -1.3580968371386735e+00	  -1.0686489819684621e+00	  -1.0667842317052993e+00	  -1.0201257171390989e+00	  -1.7872926825773150e+00	  -1.7966890269668205e+00	  -1.4875139759987741e+00	  -1.2005944825508150e+00	  -1.0648994759183201e+00	  -1.4542762323646625e+00	  -2.0652288384435957e+00	  -1.3526456902452342e+00	  -2.0983812195645242e+00	  -1.6637207496403366e+00	  -1.0764025991128192e+00	  -1.3645963229360114e+00	  -1.1175592652125368e+00	  -1.3770932761045149e+00	  -1.7338767232895138e+00	  -2.2934724919763840e+00	  -1.4651809754064022e+00	  -2.2637904375876823e+00	  -1.2074454673362831e+00	  -1.7815166828611442e+00	  -2.0881529765625766e+00	  -1.7999800508273920e+00	  -1.6494608811711684e+00	  -1.7533954046607849e+00	  -1.3843328216172730e+00	  -1.2452270766311673e+00	  -1.3966280133956908e+00	  -2.0551174082819110e+00	  -1.6363453686309133e+00	  -1.9148230790366290e+00	  -1.1734869909498853e+00	  -1.8230170711186586e+00	  -1.3316370028504489e+00	  -1.9258594985695359e+00	  -1.5020949578328064e+00	  -1.0699079382262979e+00	  -1.3126043395618654e+00	  -1.3907807305009605e+00	  -1.6131409005619035e+00	  -1.7343215077524408e+00	  -2.0724971705229178e+00	
  -5.8754314744835590e-01	  -5.9946003143624504e-01	  -5.4572606368443255e-01	  -4.7995174063539980e-01	  -3.8628720951065665e-01	  -5.6018444706458104e-01	  -4.8349515112679914e-01	  -5.9968798284554581e-01	  -2.7563208006127549e-01	  -4.4549415790674723e-01	  -5.2242948803004152e-01	  -5.1519732125433104e-01	  -2.9752801126938311e-01	  -3.3126988994350054e-01	  -4.5640267749489516e-01	  -7.4221669330821816e-01	  -2.6904524339886954e-01	  -5.4445606455130424e-01	  -9.1121012748320063e-01	  -4.7260885664100549e-01	  -2.8482400045426737e-01	  -3.7824032471052310e-01	  -3.1731569248636254e-01	  -6.2654492508950355e-01	  -5.3127223498689957e-01	  -6.7664241002523673e-01	  -6.4065436912182572e-01	  -6.3557225586723487e-01	  -7.8761688211077185e-01	  -9.3497328630310184e-01	  -3.4000254919536116e-01	  -4.7849997032733499e-01	  -7.1947446840168017e-01	  -5.6710938429631230e-01	  -3.8505257839685231e-01	  -4.2408644488056585e-01	  -6.9598853802695460e-01	  -5.0154073752907413e-01	  -7.8743942224019248e-01	  -5.1479480102235853e-01	  -3.7738625276028148e-01	  -4.5740211487893073e-01	  -6.7106914975657816e-01	  -7.0141692352039819e-01	  -4.2282297884555681e-01	  -5.9335579789159432e-01	  -5.0501106052179878e-01	  -5.6069158910842865e-01	  -5.1853047883700154e-01	  -3.5524856181367626e-01	  -5.6333304428521669e-01	  -4.0479299164492016e-01	  -4.0995708785776791e-01	
   3.4063331022339927e-01	  -5.8905403398017447e-02	  -7.1415704273722666e-02	   6.9014452243202462e-02	  -2.0998110967780945e-01	   1.3483269795497410e-01	  -1.2611280045067949e-01	  -2.3810632674872139e-02	  -2.0597073612349850e-01	  -1.0544130728624604e-02	  -8.9548483361805681e-02	   5.7439709319743015e-02	   1.2205699967392662e-01	  -5.8829393579160970e-02	   2.7857919658025698e-02	  -1.0485521317818176e-01	  -1.4689640742667062e-01	  -7.9075368716049310e-02	   1.0241704062518939e-01	   1.3015014157722288e-01	   6.6716152940663451e-02	  -2.2411352825419664e-01	   1.5342449823684565e-01	   8.1501940444288254e-02	   1.4671716504264179e-01	  -3.0756614206475436e-02	  -9.8991012712289078e-02	   4.2780835610309306e-02	  -1.7125984964130571e-02	   7.9257233528992582e-02	  -1.7820377689353539e-01	  -1.3658260929891258e-01	  -5.7634570396735439e-02	  -1.6142997710740228e-01	  -1.3049756863519599e-01	  -1.0336700950035853e-01	   1.1288531310039676e-01	  -3.0488542733979034e-02	  -1.8625219957964571e-02	   9.3957085969513618e-02	   3.4076672893565291e-01	   1.4885608425925295e-01	  -1.0713221773236327e-01	  -6.3200696848781115e-02	  -2.1302893388238880e-01	  -2.9404278736769020e-02	   1.6449676452059564e-01	  -1.6017593424908683e-01	   7.9945551619173091e-02	  -1.1417023186376622e-01	  -2.0259995929181607e-01	   1.0935970098939002e-01	   4.3993564278359445e-02	
   2.3303927009933234e-01	   1.5846379445232128e-01	   1.0464608647466193e-01	   1.1542286721233454e-01	  -4.5130816245675019e-02	   1.0195583528631873e-01	   8.5602036571730100e-02	  -1.5682512065904600e-02	   1.9373996528533964e-02	  -1.7075531068993205e-02	  -4.1153403146990716e-02	   7.5615066257336966e-02	   7.2027237524361035e-02	   5.7956099807001393e-02	   1.2697656745262262e-01	   7.4063241351541867e-02	   2.8435612394504092e-02	   6.1750837028247768e-02	   2.2840293114219262e-01	   3.5491294892380558e-02	   1.3982913570783007e-01	  -1.9360069263580967e-01	   1.1924170586938956e-01	   1.2857808948638064e-01	   1.3007680737427416e-01	  -2.2473131985476364e-02	   8.4296127108110699e-02	  -1.2108373221486117e-01	   1.2539072668144421e-01	   2.9233523499056117e-02	  -1.0120603869056269e-03	  -2.1847988549103990e-02	  -1.2476211761260775e-01	   8.9106107814706154e-02	  -6.6601938813750511e-02	   1.2559639752310037e-01	   1.6562203415043331e-01	   9.5047923262793540e-03	   6.4367150113626967e-02	   7.2044764948320768e-03	   1.3037941612846121e-01	   1.7363866181574653e-01	   1.8917903155388823e-02	   1.9703899726002269e-02	  -1.6054615196408928e-01	  -1.9745545688826496e-03	   1.0270138831921993e-01	   1.6833495571343501e-01	   1.1964645490310127e-01	  -5.6405264606274146e-02	  -3.5003134105684564e-02	   1.5137313511133146e-01	   7.2169300872592324e-02	
  -2.5652721002447371e-01	   8.0958530195682707e-03	  -9.0823101280095589e-02	   1.8677335317277949e-01	  -1.3384863366275987e-01	  -5.2439954496155419e-02	   2.5041088556446511e-01	  -1.4716158562604518e-03	   5.9106682106377442e-03	  -1.6552194510182675e-01	  -1.4669490048136530e-01	  -2.1351965840709258e-01	   1.0231803694313925e-01	   1.4165077829113190e-01	   9.4032305903419974e-02	  -8.8991741219898099e-02	  -6.9294383329708734e-02	  -1.1422987199938572e-01	  -4.3450042316015215e-02	  -1.5536600907331685e-01	   2.2378285493031291e-01	  -1.1718676328895335e-01	  -1.4504216939453160e-01	  -1.2759354863992897e-01	  -2.2276722730375839e-01	  -1.9554440746437474e-01	  -8.5515516279007067e-02	   1.1936205822574276e-01	  -9.0580143610151570e-02	   1.6313104007813869e-01	   9.6762861617728790e-02	  -2.6232026527633356e-02	   8.3751875053741764e-02	  -6.2853934965844654e-02	   1.2510724526669445e-01	  -8.8007899398417095e-03	  -1.5233617428795054e-01	  -9.2415488179592289e-02	  -2.3003746393446428e-01	   8.5358679682420932e-02	  -3.0528530843508078e-01	   1.6602480882727944e-01	  -1.4230503585908388e-01	  -1.5313320685328619e-01	  -1.9155550950478542e-01	   6.8822735295225590e-02	  -1.8401831808036848e-01	   1.4870716512283749e-01	  -1.7949201032234319e-01	  -9.6735209070393208e-02	  -4.7508832861045923e-02	   8.2490175707612690e-02	   2.1339541971944989e-01	
  -3.8213546776564805e-01	  -1.8448685079974877e-01	  -1.9153170040279724e-01	   7.4049943087344000e-02	  -1.6975543939102977e-01	  -1.9621816379300150e-01	   2.8041082925302642e-02	   4.0050999905965189e-02	  -1.2498294779674879e-01	  -1.3829429685601097e-01	  -1.1914731434493889e-01	  -1.9041234132434809e-01	   6.4393108259072532e-02	  -2.5329791945821589e-02	  -6.6897327893374117e-02	  -1.1479698312347197e-01	  -1.4348767665728068e-01	  -1.7149919540682881e-01	  -1.4311491213024802e-01	  -2.3365483855200042e-01	  -1.1692444554432101e-02	  -1.4147532829469359e-01	  -2.6038411287755253e-01	  -2.4197797241960731e-01	  -2.4552934868751181e-01	  -1.5696874726333346e-01	  -1.3247089907555770e-01	   2.2608714192249327e-01	  -1.9662395349389572e-01	   3.4086939650857451e-01	  -1.1946590094135200e-02	  -1.1895251269930472e-01	   3.2541241575078422e-01	  -1.9711145301563990e-01	   6.1309806985646802e-02	  -1.6930165926716190e-01	  -2.2803413914974671e-01	  -1.3718621067966186e-01	  -2.7221312021632327e-01	  -2.2794293272981010e-02	  -2.2008007504821664e-01	   1.1542599678887945e-02	  -9.6542281153428555e-02	  -1.7950715377082427e-01	  -1.4044143085214994e-01	   9.5519100179544791e-02	  -2.5681312069210616e-01	  -6.6295749516940075e-02	  -3.2266660022526755e-01	  -1.4723205105333309e-01	  -1.2949589266257583e-01	  -1.7209720706930639e-03	   7.8637422076085567e-02	
  -2.5171659360750559e-01	  -1.7237407119185458e-01	  -1.4864463179727141e-01	  -2.8883189908576834e-01	  -9.5085964014414992e-02	  -3.6740420801671886e-01	  -3.6319203319126681e-01	  -2.6879936296267892e-01	  -1.5655569174791586e-01	  -1.4641286636747880e-01	  -1.3586091188747199e-01	  -1.9723911484889373e-01	  -2.9699931040286037e-01	  -3.7136344175260938e-01	  -3.3091243935592912e-01	  -1.5979582620317906e-01	  -4.4628369587578418e-03	  -1.3603553868478388e-01	  -1.0797213527918501e-01	  -3.1036937177509188e-01	  -2.4442960869619024e-01	  -1.5673855319414118e-01	  -2.9100623786999613e-01	  -2.9817146766284230e-01	  -2.3442876406931396e-01	  -5.9887037251196887e-02	  -1.2590050412411444e-01	  -1.6716998692718724e-01	  -1.7935458747617009e-01	   3.3606848668305198e-02	  -1.7551250037092275e-01	  -2.3047875633957859e-01	  -8.7098799332668078e-02	  -1.7092685942658081e-01	  -3.2970040196060801e-01	  -1.5395897904240280e-01	  -3.4236389166670916e-01	  -2.8269826562222622e-01	  -2.2347885041175464e-01	  -3.1176773862846857e-01	  -4.5968482280009555e-02	  -2.0853727022696400e-01	  -5.4131964618716347e-02	  -1.2050790521370550e-01	  -1.6992564072150845e-01	  -8.8168126466502281e-02	  -2.5113937853843116e-01	  -2.9433503989268484e-01	  -3.6287153376981146e-01	  -1.5322327731780450e-01	  -1.8097700270838737e-01	  -2.6830277609330383e-01	  -3.2982536690359782e-01	
  -3.1617870561576000e-02	  -1.7555379051195383e-01	  -1.0943293512301629e-01	  -2.4226726535089374e-01	  -4.1627268677885000e-02	  -2.3942003988059093e-01	  -1.9896682919715344e-01	  -3.0381882377169067e-01	  -8.6887051190172593e-02	  -6.9929705263820197e-02	  -3.5762018113930941e-02	  -2.4919515774262743e-01	  -2.9700984376348338e-01	  -2.8827026800927136e-01	  -2.0937432510450277e-01	  -4.7789672235109243e-02	  -9.4250717368226211e-02	  -9.7704097770291737e-02	  -5.5349437464702424e-02	  -2.5127187473276014e-01	  -2.8722799563446377e-01	  -1.7647175972655285e-01	  -2.0326863132293452e-01	  -2.3542197090230962e-01	  -2.1180725024788974e-01	   1.4389952745468712e-01	  -1.8410175034237905e-01	  -1.7926583059982384e-01	  -6.7426805326295178e-02	  -2.0447747064185812e-01	  -1.5026856648516310e-01	  -1.8763805972417655e-01	  -2.0931363131635800e-01	  -1.7026003839617912e-01	  -3.0880375459945725e-01	  -1.5024877021947847e-01	  -2.3315506509448564e-01	  -2.7936905572766979e-01	  -1.5437392628686417e-01	  -3.1991581322424706e-01	   8.4682479233705948e-02	  -1.6494134228594340e-01	   3.6963062549003604e-02	  -1.6642866553382091e-01	  -1.7177028505238062e-01	  -2.4845026610761695e-01	  -1.5946536055075949e-01	  -7.3072169037803059e-02	  -1.1214590234917766e-01	  -2.0809464050141280e-01	  -1.0873638500336583e-01	  -2.1543060038948961e-01	  -3.2698050991566002e-01	
